parcelid,logerror,transactiondate,airconditioningtypeid,architecturalstyletypeid,basementsqft,bathroomcnt,bedroomcnt,bedroomflag,buildingclasstypeid,buildingqualitytypeid,calculatedbathnbr,decktypeid,finishedfloor1squarefeet,calculatedfinishedsquarefeet,finishedsquarefeet12,finishedsquarefeet13,finishedsquarefeet15,finishedsquarefeet50,finishedsquarefeet6,fips,fireplacecnt,fullbathcnt,garagecarcnt,garagetotalsqft,hashottuborspa,heatingorsystemtypeid,latitude,longitude,lotsizesquarefeet,poolcnt,poolsizesum,pooltypeid10,pooltypeid2,pooltypeid7,propertycountylandusecode,propertylandusetypeid,propertyzoningdesc,rawcensustractandblock,regionidcity,regionidcounty,regionidneighborhood,regionidzip,roomcnt,storytypeid,threequarterbathnbr,typeconstructiontypeid,unitcnt,yardbuildingsqft17,yardbuildingsqft26,yearbuilt,numberofstories,fireplaceflag,structuretaxvaluedollarcnt,taxvaluedollarcnt,assessmentyear,landtaxvaluedollarcnt,taxamount,taxdelinquencyflag,taxdelinquencyyear,censustractandblock
13849356,0.0535,"Friday, February 05, 2016",,,,1.0000,3.0000,false,,,1.0000,,,916.0000,916.0000,,,,,06059,,1.0000,1.0000,210.0000,,,33717360.0000,-117856464.0000,6736.0000,,,,,,122,261,,060590743.002000,47568,1286,,97007,5.0000,,,,,,,1952.0000,1.0000,,37809.0000,156339.0000,2015.0000,118530.0000,4821.8198,,,60590743002000
12697941,0.1240,"Friday, February 05, 2016",,,,2.0000,3.0000,false,,7.0000,2.0000,,,1735.0000,1735.0000,,,,,06037,,2.0000,,,,2,33743880.0000,-118313952.0000,12500.0000,,,,,,0100,261,LAR1,060372964.012007,12447,3101,54300,96222,0.0000,,,,1.0000,,,1955.0000,,,176773.0000,674373.0000,2015.0000,497600.0000,9229.7695,,,60372964012007
14730321,0.0266,"Friday, February 05, 2016",,,,1.0000,1.0000,false,,,1.0000,,,560.0000,560.0000,,,,,06059,,1.0000,1.0000,0.0000,,,33660200.0000,-117646000.0000,,,,,,,34,266,,060590320.471002,,1286,,96962,0.0000,,,,,,,1980.0000,,,53227.0000,198740.0000,2015.0000,145513.0000,2021.6400,,,60590320471001
10720727,-0.0040,"Friday, February 05, 2016",,,,2.0000,3.0000,false,,7.0000,2.0000,,,1358.0000,1358.0000,,,,,06037,,2.0000,,,,2,34204888.0000,-118612112.0000,7630.0000,,,,,,0100,261,LARS,060371343.033010,12447,3101,30731,96338,0.0000,,,,1.0000,,,1956.0000,,,93526.0000,199273.0000,2015.0000,105747.0000,2554.1499,,,60371343033010
17063484,0.0760,"Friday, February 05, 2016",,,,2.5000,3.0000,false,,,2.5000,66,200.0000,2120.0000,2120.0000,,,200.0000,,06111,1.0000,2.0000,3.0000,800.0000,,,34412496.0000,-118913672.0000,12430.0000,,,,,,1110,261,,061110003.022067,18098,2061,,97094,8.0000,,1.0000,,,,,1984.0000,3.0000,,181765.0000,317628.0000,2015.0000,135863.0000,3637.7400,,,61110003022067
10727528,0.0469,"Friday, February 05, 2016",,,,2.0000,4.0000,true,,7.0000,2.0000,,,1570.0000,1570.0000,,,,,06037,,2.0000,,,,2,34182676.0000,-118652208.0000,8482.0000,,,,,,0100,261,LARS,060371352.032007,12447,3101,48570,96389,0.0000,,,,1.0000,,,1960.0000,,,137703.0000,429519.0000,2015.0000,291816.0000,5454.7598,,,60371352032007
11048493,-0.0121,"Friday, February 05, 2016",,,,2.0000,3.0000,false,,7.0000,2.0000,,,1237.0000,1237.0000,,,,,06037,,2.0000,,,,2,34250644.0000,-118459400.0000,6892.0000,,,,,,0100,261,LARS,060371096.031000,12447,3101,116646,96371,0.0000,,,,1.0000,,,1953.0000,,,87467.0000,188618.0000,2015.0000,101151.0000,2339.3899,,,60371096031000
13882073,0.0060,"Friday, February 05, 2016",,,,2.0000,4.0000,true,,,2.0000,,,1219.0000,1219.0000,,,,,06059,,2.0000,1.0000,360.0000,,,33821268.0000,-117928160.0000,6600.0000,,,,,,122,261,,060590871.062007,16764,1286,275496,97021,7.0000,,,,,,,1954.0000,1.0000,,29379.0000,51606.0000,2015.0000,22227.0000,930.7200,,,60590871062007
13870656,-0.0020,"Friday, February 05, 2016",,,,2.0000,4.0000,true,,,2.0000,,,1472.0000,1472.0000,,,,,06059,,2.0000,1.0000,230.0000,,,33864024.0000,-117965376.0000,6000.0000,,,,,,122,261,,060590019.012004,24812,1286,,97041,7.0000,,,,,,,1954.0000,1.0000,,29755.0000,50629.0000,2015.0000,20874.0000,827.3000,,,60590019012004
14124129,0.0109,"Friday, February 05, 2016",,,,2.0000,4.0000,true,,,2.0000,,,1905.0000,1905.0000,,,,,06059,1.0000,2.0000,2.0000,516.0000,,,33854248.0000,-118044104.0000,4750.0000,1.0000,,,,1,122,261,,060591101.152006,15237,1286,,96183,7.0000,,,,,,,1966.0000,2.0000,,88936.0000,172006.0000,2015.0000,83070.0000,6560.6001,,,60591101152006
11046951,-0.0050,"Friday, February 05, 2016",1,,,3.0000,3.0000,false,,4.0000,3.0000,,,1859.0000,1859.0000,,,,,06037,,3.0000,,,,2,34240600.0000,-118462000.0000,75490.0000,,,,,,01DC,266,LARD3,060371171.012000,12447,3101,13017,96369,0.0000,,,,1.0000,,,2004.0000,,,101990.0000,226578.0000,2015.0000,124588.0000,2819.5500,,,60371171012000
11015011,0.0060,"Friday, February 05, 2016",1,,,3.0000,5.0000,true,,4.0000,3.0000,,,2587.0000,2587.0000,,,,,06037,,3.0000,,,,2,34296928.0000,-118509248.0000,11283.0000,1.0000,,,,1,0101,261,LARE11,060371066.411010,12447,3101,31817,96370,0.0000,,,,1.0000,,,1973.0000,,,360978.0000,624970.0000,2015.0000,263992.0000,8231.2998,,,60371066411010
14697619,0.1807,"Friday, February 05, 2016",,,,2.5000,2.0000,false,,,2.5000,,,1112.0000,1112.0000,,,,,06059,,2.0000,2.0000,0.0000,,,33871920.0000,-117725216.0000,,,,,,,34,266,,060590218.262030,21412,1286,,97079,0.0000,,1.0000,,,,,1987.0000,,,110107.0000,279308.0000,2015.0000,169201.0000,3525.0400,,,60590218262030
11527457,-0.0121,"Friday, February 05, 2016",,,,4.0000,6.0000,true,,,4.0000,,,2886.0000,,,2886.0000,,,06037,,4.0000,,,,,34010608.0000,-118418568.0000,6288.0000,,,,,,0400,248,CCR4YY,060377028.021006,51617,3101,,96047,0.0000,,,,4.0000,,,1952.0000,,,216324.0000,402221.0000,2015.0000,185897.0000,1342.8000,,,60377028021006
12288458,0.0030,"Friday, February 05, 2016",,,,1.0000,3.0000,false,,7.0000,1.0000,,,990.0000,990.0000,,,,,06037,,1.0000,,,,7,33891116.0000,-118196848.0000,5669.0000,,,,,,0100,261,CORM,060375421.053004,24174,3101,,96091,0.0000,,,,1.0000,,,1936.0000,,,107913.0000,249894.0000,2015.0000,141981.0000,3590.0901,,,60375421053004
13835432,-0.0111,"Friday, February 05, 2016",,,,2.0000,3.0000,false,,,2.0000,,,1705.0000,1705.0000,,,,,06059,,2.0000,2.0000,400.0000,,,33766680.0000,-117878888.0000,8160.0000,,,,,,122,261,,060590753.033011,47568,1286,268585,97006,7.0000,,,,,,,1955.0000,1.0000,,51161.0000,82137.0000,2015.0000,30976.0000,1274.7400,,,60590753033011
12530266,0.0325,"Saturday, February 06, 2016",1,,,1.0000,1.0000,false,,7.0000,1.0000,,,693.0000,693.0000,,,,,06037,,1.0000,,,,2,33771600.0000,-118120000.0000,559649.0000,,,,,,010E,266,LBPD1,060375776.031015,46298,3101,272737,96246,0.0000,,,,1.0000,,,1970.0000,,,104510.0000,193343.0000,2015.0000,88833.0000,2456.1201,,,60375776031015
11050971,0.0060,"Saturday, February 06, 2016",1,,,3.0000,4.0000,true,,4.0000,3.0000,,,2348.0000,2348.0000,,,,,06037,,3.0000,,,,2,34271504.0000,-118475768.0000,,,,,,,0100,261,LARD6,060371093.002009,12447,3101,31817,96370,0.0000,,,,1.0000,,,2008.0000,,,300013.0000,503592.0000,2015.0000,203579.0000,6241.8101,,,60371093002009
12612092,-0.0171,"Saturday, February 06, 2016",,,,2.0000,2.0000,false,,4.0000,2.0000,,,933.0000,933.0000,,,,,06037,,2.0000,,,,2,33806600.0000,-118323000.0000,11351.0000,,,,,,010C,266,TOR1,060376700.012003,53027,3101,,96217,0.0000,,,,1.0000,,,1986.0000,,,164100.0000,265000.0000,2015.0000,100900.0000,3462.2600,,,60376700012003
14326100,-0.0305,"Saturday, February 06, 2016",,,,4.5000,4.0000,true,,,4.5000,,,4309.0000,4309.0000,,,,,06059,,4.0000,4.0000,960.0000,true,,33600448.0000,-117821536.0000,8391.0000,,,1,,,122,261,,060590626.436000,40009,1286,,96975,0.0000,,1.0000,,,,,1999.0000,,,933888.0000,2093807.0000,2015.0000,1159919.0000,34443.2188,,,60590626436000
11110417,-0.0080,"Saturday, February 06, 2016",,,,2.0000,3.0000,false,,7.0000,2.0000,,,1471.0000,1471.0000,,,,,06037,,2.0000,,,,2,34453048.0000,-118500552.0000,6276.0000,1.0000,,,,1,0101,261,SCUR2,060379200.201006,54311,3101,6952,96373,0.0000,,,,1.0000,,,1968.0000,,,120726.0000,261797.0000,2015.0000,141071.0000,3885.2900,,,60379200201006
14455229,0.0237,"Sunday, February 07, 2016",,,,3.5000,3.0000,false,,,3.5000,,,3200.0000,3200.0000,,,,,06059,,3.0000,2.0000,498.0000,,,33484748.0000,-117587136.0000,5584.0000,,,,,,1,261,,060590320.231001,13693,1286,,96983,0.0000,,1.0000,,,,,2008.0000,,,345720.0000,559308.0000,2015.0000,213588.0000,10706.4004,,,60590320231001
11136589,0.0898,"Sunday, February 07, 2016",1,,,5.0000,5.0000,true,,1.0000,5.0000,,,4326.0000,4326.0000,,,,,06037,,5.0000,,,,2,34407752.0000,-118594528.0000,9516.0000,1.0000,,,,1,0101,261,LCA2,060379203.391054,,3101,,96395,0.0000,,,,1.0000,,,2003.0000,,,547967.0000,876839.0000,2015.0000,328872.0000,13288.3604,,,60379203391068
10725210,-0.0545,"Sunday, February 07, 2016",,,,2.0000,4.0000,true,,4.0000,2.0000,,,1600.0000,1600.0000,,,,,06037,,2.0000,,,,2,34198088.0000,-118652616.0000,10376.0000,1.0000,,,,1,0101,261,LARE11,060371344.211020,12447,3101,268588,96342,0.0000,,,,1.0000,,,1962.0000,,,114745.0000,573746.0000,2015.0000,459001.0000,7116.3198,,,60371344211020
11614904,0.0169,"Sunday, February 07, 2016",1,,,2.0000,3.0000,false,,1.0000,2.0000,,,1673.0000,1673.0000,,,,,06037,,2.0000,,,,2,34047300.0000,-118442000.0000,,,,,,,010C,266,LAR3,060372672.001013,12447,3101,118887,96006,0.0000,,,,1.0000,,,2008.0000,,,365920.0000,767928.0000,2015.0000,402008.0000,9328.8203,,,60372672001013
12668113,-0.0513,"Sunday, February 07, 2016",,,,3.0000,3.0000,false,,1.0000,3.0000,,,1630.0000,1630.0000,,,,,06037,,3.0000,,,,2,33823000.0000,-118389000.0000,,,,,,,010E,266,RBMDR,060376213.263002,33612,3101,,96124,0.0000,,,,1.0000,,,1982.0000,,,197600.0000,812000.0000,2015.0000,614400.0000,9380.9297,,,60376213263002
14749134,-0.0121,"Sunday, February 07, 2016",,,,2.0000,2.0000,false,,,2.0000,,,1190.0000,1190.0000,,,,,06059,,2.0000,1.0000,0.0000,,,33613256.0000,-117886088.0000,,,,,,,34,266,,060590630.081002,53571,1286,,96978,0.0000,,,,,,,1990.0000,,,156270.0000,485958.0000,2015.0000,329688.0000,5448.0200,,,60590630081009
17111813,0.0583,"Sunday, February 07, 2016",,,,3.0000,4.0000,true,,,3.0000,,846.0000,2139.0000,2139.0000,,,846.0000,,06111,,3.0000,2.0000,0.0000,,,34245872.0000,-119177352.0000,,,,,,,1129,266,,061110050.041038,13150,2061,,97107,7.0000,,,,,,,2013.0000,2.0000,,209746.0000,349604.0000,2015.0000,139858.0000,9183.1602,,,61110050041038
14708219,0.1432,"Sunday, February 07, 2016",,,,2.0000,2.0000,false,,,2.0000,,,953.0000,953.0000,,,,,06059,,2.0000,1.0000,0.0000,,,33699800.0000,-117883000.0000,,,,,,,34,266,,060590740.062005,47568,1286,,97007,0.0000,,,,,,,1969.0000,,,48986.0000,251000.0000,2015.0000,202014.0000,3185.2800,,,60590740062006
13967021,0.0535,"Sunday, February 07, 2016",,,,2.0000,4.0000,true,,,2.0000,,,1539.0000,1539.0000,,,,,06059,,2.0000,2.0000,440.0000,,,33719168.0000,-117981712.0000,7917.0000,,,,,,122,261,,060590992.422020,25218,1286,,96965,7.0000,,,,,,,1962.0000,1.0000,,72909.0000,612000.0000,2015.0000,539091.0000,7025.6001,,,60590992422020
14626347,0.0354,"Sunday, February 07, 2016",,,,2.5000,2.0000,false,,,2.5000,,,1303.0000,1303.0000,,,,,06059,,2.0000,2.0000,0.0000,,,33653568.0000,-117585328.0000,,,,,,,34,266,,060590320.512002,15554,1286,,96993,0.0000,,1.0000,,,,,1986.0000,,,112666.0000,428391.0000,2015.0000,315725.0000,5907.6001,,,60590320512002
11009936,-0.0040,"Sunday, February 07, 2016",1,,,5.0000,5.0000,true,,10.0000,5.0000,,,5208.0000,5208.0000,,,,,06037,,5.0000,,,,2,34290712.0000,-118529096.0000,24970.0000,,,,,,0100,261,LARE20,060371066.431007,12447,3101,31817,96370,0.0000,,,,1.0000,,,2004.0000,,,875000.0000,1458000.0000,2015.0000,583000.0000,17880.7695,,,60371066431007
13846784,0.0497,"Sunday, February 07, 2016",,,,0.0000,0.0000,false,,,,,,3278.0000,,,,,3278.0000,06059,,,0.0000,0.0000,,,33726608.0000,-117857456.0000,6890.0000,,,,,,96,248,,060590745.022008,47568,1286,273168,97007,0.0000,,,,4.0000,,,1961.0000,2.0000,,127546.0000,662987.0000,2015.0000,535441.0000,8460.7803,,,60590745022008
14105781,-0.0141,"Sunday, February 07, 2016",,,,2.0000,3.0000,false,,,2.0000,,,1231.0000,1231.0000,,,,,06059,1.0000,2.0000,2.0000,483.0000,,,33822628.0000,-117905928.0000,6672.0000,,,,,,122,261,,060590874.051003,16764,1286,275470,97024,6.0000,,,,,,,1954.0000,1.0000,,46244.0000,424311.0000,2015.0000,378067.0000,5166.9800,,,60590874051003
14040831,0.0010,"Sunday, February 07, 2016",,,,2.0000,4.0000,true,,,2.0000,,,1647.0000,1647.0000,,,,,06059,,2.0000,2.0000,440.0000,,,33720636.0000,-118038248.0000,6405.0000,,,,,,122,261,,060590994.082004,25218,1286,,96967,7.0000,,,,,,,1974.0000,1.0000,,86260.0000,693586.0000,2015.0000,607326.0000,7916.1001,,,60590994082004
14204302,0.0090,"Sunday, February 07, 2016",,,,2.5000,3.0000,false,,,2.5000,,,1661.0000,1661.0000,,,,,06059,,2.0000,2.0000,454.0000,,,33857376.0000,-117732432.0000,3000.0000,,,,,,122,261,,060590219.232000,16764,1286,113455,97027,0.0000,,1.0000,,,,,1990.0000,,,166073.0000,470295.0000,2015.0000,304222.0000,5278.7402,,,60590219232000
14433965,0.0649,"Sunday, February 07, 2016",,,,3.5000,4.0000,true,,,3.5000,,,3314.0000,3314.0000,,,,,06059,,3.0000,2.0000,542.0000,,,33495806.0000,-117694048.0000,8618.0000,,,,,,122,261,,060590423.322003,25459,1286,,96987,0.0000,,1.0000,,,,,1994.0000,,,358967.0000,952868.0000,2015.0000,593901.0000,10373.5000,,,60590423322003
14266286,-0.0243,"Sunday, February 07, 2016",,,,2.0000,3.0000,false,,,2.0000,,,1475.0000,1475.0000,,,,,06059,,2.0000,2.0000,474.0000,,,33692840.0000,-117901664.0000,7200.0000,,,,,,122,261,,060590639.072010,38032,1286,,96958,6.0000,,,,,,,1969.0000,1.0000,,91295.0000,583000.0000,2015.0000,491705.0000,6864.5200,,,60590639072010
11929348,-0.0587,"Sunday, February 07, 2016",,,,2.0000,3.0000,false,,7.0000,2.0000,,,1348.0000,1348.0000,,,,,06037,,2.0000,,,,7,34106020.0000,-118070256.0000,7599.0000,,,,,,0100,261,TCR3YY,060374801.012008,14111,3101,,96517,0.0000,,,,1.0000,,,1949.0000,,,38735.0000,63190.0000,2015.0000,24455.0000,1054.6000,,,60374801012008
14739594,0.0507,"Sunday, February 07, 2016",,,,1.0000,2.0000,false,,,1.0000,,,934.0000,934.0000,,,,,06059,,1.0000,1.0000,0.0000,,,33591096.0000,-117721680.0000,,,,,,,34,266,,060590626.344001,37086,1286,,96974,0.0000,,,,,,,1989.0000,,,87824.0000,266393.0000,2015.0000,178569.0000,2743.5601,,,60590626344001
11955647,-0.0672,"Sunday, February 07, 2016",,,,1.0000,2.0000,false,,7.0000,1.0000,,,1243.0000,1243.0000,,,,,06037,,1.0000,,,,7,34087540.0000,-118220632.0000,7086.0000,,,,,,0100,261,LARD2,060371853.202003,12447,3101,268103,96046,0.0000,,,,1.0000,,,1913.0000,,,51122.0000,255615.0000,2015.0000,204493.0000,3286.5901,,,60371853202003
12759937,0.0526,"Sunday, February 07, 2016",,,,1.0000,2.0000,false,,7.0000,1.0000,,,725.0000,725.0000,,,,,06037,,1.0000,,,,7,33890876.0000,-118077776.0000,5283.0000,,,,,,0100,261,NOR1,060375526.013003,53636,3101,,96193,0.0000,,,,1.0000,,,1952.0000,,,66086.0000,233609.0000,2015.0000,167523.0000,3217.2100,Y,13.0000,60375526013003
14100310,0.0286,"Sunday, February 07, 2016",,,,3.0000,4.0000,true,,,3.0000,,,1549.0000,1549.0000,,,,,06059,1.0000,3.0000,2.0000,420.0000,,,33798544.0000,-118012224.0000,2054.0000,,,,,,122,261,,060591100.111010,44833,1286,,96185,7.0000,,,,,,,1976.0000,2.0000,,118407.0000,456000.0000,2015.0000,337593.0000,5257.3398,,,60591100111010
12208471,0.0363,"Sunday, February 07, 2016",,,,1.0000,2.0000,false,,7.0000,1.0000,,,1278.0000,1278.0000,,,,,06037,,1.0000,,,,7,33955636.0000,-118310600.0000,5400.0000,,,,,,0100,261,LAR1,060372384.004002,12447,3101,118208,96028,0.0000,,,,1.0000,,,1925.0000,,,19354.0000,36874.0000,2015.0000,17520.0000,619.5500,,,60372384004002
11240007,-0.0555,"Sunday, February 07, 2016",,,,0.0000,0.0000,false,,,,,,,,,,,,06037,,,,,,,34554208.0000,-118094696.0000,7664.0000,,,,,,010V,261,PDR17000,060379107.071,40227,3101,,97328,0.0000,,,,,,,,,,,16108.0000,2015.0000,16108.0000,4983.1499,,,
12908942,-0.0020,"Sunday, February 07, 2016",1,,,2.0000,3.0000,false,,4.0000,2.0000,,,1740.0000,1740.0000,,,,,06037,,2.0000,,,,2,34087668.0000,-117822616.0000,13694.0000,,,,,,0100,261,SDSF7500,060374013.041017,33836,3101,,96513,0.0000,,,,1.0000,,,1979.0000,,,186657.0000,511680.0000,2015.0000,325023.0000,6245.1899,,,60374013041017
12897552,0.0090,"Sunday, February 07, 2016",,,,2.0000,3.0000,false,,7.0000,2.0000,,,1506.0000,1506.0000,,,,,06037,,2.0000,,,,2,34087984.0000,-117751536.0000,6914.0000,,,,,,0100,261,POR17200,060374022.001011,20008,3101,,96507,0.0000,,,,1.0000,,,1953.0000,,,117000.0000,312000.0000,2015.0000,195000.0000,3962.6799,,,60374022001011
14718347,0.0354,"Sunday, February 07, 2016",,,,2.0000,2.0000,false,,,2.0000,,,849.0000,849.0000,,,,,06059,,2.0000,1.0000,0.0000,,,33600076.0000,-117743808.0000,2293.0000,,,,,,34,266,,060590626.353007,37086,1286,,96974,0.0000,,,,,,,1989.0000,,,119612.0000,325000.0000,2015.0000,205388.0000,3365.3799,,,60590626353007
12147893,0.0440,"Sunday, February 07, 2016",,,,2.0000,4.0000,true,,7.0000,2.0000,,,1580.0000,1580.0000,,,,,06037,,2.0000,,,,7,34223152.0000,-118244320.0000,5129.0000,,,,,,0100,261,LCR1YY,060373005.013011,396551,3101,,96330,0.0000,,,,1.0000,,,1929.0000,,,87149.0000,278991.0000,2015.0000,191842.0000,3278.2600,,,60373005013011
12711327,0.0392,"Sunday, February 07, 2016",,,,3.0000,5.0000,true,,4.0000,3.0000,,,2212.0000,2212.0000,,,,,06037,,3.0000,,,,2,33773208.0000,-118390496.0000,8873.0000,,,,,,0100,261,RPRS10000,060376704.072001,54053,3101,,96122,0.0000,,,,1.0000,,,1971.0000,,,133633.0000,668188.0000,2015.0000,534555.0000,7991.2900,,,60376704072001
12643725,0.0159,"Sunday, February 07, 2016",,,,2.0000,2.0000,false,,4.0000,2.0000,,,961.0000,961.0000,,,,,06037,,2.0000,,,,2,33754400.0000,-118305000.0000,116291.0000,1.0000,,,,1,010C,266,LARD1.5,060372963.002007,12447,3101,54300,96222,0.0000,,,,1.0000,,,1983.0000,,,146000.0000,281000.0000,2015.0000,135000.0000,3470.1101,,,60372963002007
14314293,0.0853,"Sunday, February 07, 2016",,,,4.5000,4.0000,true,,,4.5000,,,4228.0000,4228.0000,,,,,06059,,4.0000,2.0000,633.0000,true,,33618884.0000,-117855832.0000,6955.0000,1.0000,,,1,,122,261,,060590626.442009,53571,1286,,96978,6.0000,,1.0000,,,,,2004.0000,1.0000,,609507.0000,3799425.0000,2015.0000,3189918.0000,40832.6016,,,60590626442009
14223506,0.0695,"Sunday, February 07, 2016",,,,2.5000,4.0000,true,,,2.5000,,,2408.0000,2408.0000,,,,,06059,,2.0000,1.0000,396.0000,,,33826392.0000,-117793672.0000,87912.0000,1.0000,,,,1,122,261,,060590758.092008,33252,1286,,97059,0.0000,,1.0000,,,,,1968.0000,,,109814.0000,197412.0000,2015.0000,87598.0000,2017.7000,,,60590758092008
11663241,0.0677,"Sunday, February 07, 2016",1,,,2.0000,2.0000,false,,10.0000,2.0000,,,1855.0000,1855.0000,,,,,06037,,2.0000,,,,2,34048100.0000,-118529000.0000,21752.0000,,,,,,010C,266,LAR3,060372627.061000,12447,3101,19810,96120,0.0000,,,,1.0000,,,1986.0000,,,325855.0000,757174.0000,2015.0000,431319.0000,9297.4004,,,60372627061000
12238843,0.0667,"Sunday, February 07, 2016",,,,6.0000,9.0000,true,,7.0000,6.0000,,,3863.0000,,,3863.0000,,,06037,,6.0000,,,,,33929960.0000,-118292672.0000,8449.0000,,,,,,0300,247,LCR320U,060376028.011003,118875,3101,,96025,0.0000,,,,3.0000,,,1980.0000,,,232569.0000,426884.0000,2015.0000,194315.0000,6478.2900,,,60376028011003
17053146,0.3619,"Sunday, February 07, 2016",,,,1.0000,3.0000,false,,,1.0000,,801.0000,801.0000,801.0000,,,801.0000,,06111,,1.0000,1.0000,216.0000,,,34449224.0000,-119275408.0000,7500.0000,,,,,,1110,261,,061110010.024024,13091,2061,,97099,5.0000,,,,,45.0000,,1930.0000,1.0000,,39000.0000,335000.0000,2015.0000,296000.0000,4306.3799,,,61110010024024
10874438,-0.0683,"Sunday, February 07, 2016",,,,2.0000,4.0000,true,,7.0000,2.0000,,,1483.0000,1483.0000,,,,,06037,,2.0000,,,,7,34219684.0000,-118405104.0000,5964.0000,,,,,,0100,261,LAR1,060371210.103000,12447,3101,41131,96450,0.0000,,,,1.0000,,,1953.0000,,,39753.0000,68088.0000,2015.0000,28335.0000,883.1100,,,60371210103000
11610085,0.0611,"Sunday, February 07, 2016",,,,2.0000,2.0000,false,,4.0000,2.0000,,,1939.0000,1939.0000,,,,,06037,,2.0000,,,,2,34037252.0000,-118412416.0000,7908.0000,,,,,,0100,261,LAR1,060372693.002008,12447,3101,403142,96045,0.0000,,,,1.0000,,,1939.0000,,,283936.0000,1419690.0000,2015.0000,1135754.0000,17473.1992,,,60372693002008
11633771,-0.0305,"Sunday, February 07, 2016",1,,,2.0000,2.0000,false,,1.0000,2.0000,,,1227.0000,1227.0000,,,,,06037,,2.0000,,,,2,34090300.0000,-118378000.0000,15494.0000,,,,,,010E,266,WDR4,060377005.021002,48424,3101,762178,96050,0.0000,,,,1.0000,,,1964.0000,,,199900.0000,670000.0000,2015.0000,470100.0000,8325.0498,,,60377005021002
11633771,0.0208,"Monday, August 29, 2016",1,,,2.0000,2.0000,false,,1.0000,2.0000,,,1227.0000,1227.0000,,,,,06037,,2.0000,,,,2,34090300.0000,-118378000.0000,15494.0000,,,,,,010E,266,WDR4,060377005.021002,48424,3101,762178,96050,0.0000,,,,1.0000,,,1964.0000,,,199900.0000,670000.0000,2015.0000,470100.0000,8325.0498,,,60377005021002
11121187,0.0159,"Sunday, February 07, 2016",1,,,3.0000,4.0000,true,,4.0000,3.0000,,,1788.0000,1788.0000,,,,,06037,,3.0000,,,,2,34430900.0000,-118559776.0000,4600.0000,,,,,,0100,261,SCSP,060379201.141019,54311,3101,48200,96378,0.0000,,,,1.0000,,,2002.0000,,,190520.0000,403165.0000,2015.0000,212645.0000,5848.7798,,,60379201141019
11077400,-0.0080,"Sunday, February 07, 2016",1,,,3.0000,3.0000,false,,4.0000,3.0000,,,2138.0000,2138.0000,,,,,06037,,3.0000,,,,2,34260300.0000,-118611000.0000,116235.0000,1.0000,,,,1,010C,266,LARA,060371132.112007,12447,3101,37835,96346,0.0000,,,,1.0000,,,1970.0000,,,183833.0000,287401.0000,2015.0000,103568.0000,3584.5100,,,60371132112007
10781682,0.1398,"Sunday, February 07, 2016",1,,,3.0000,3.0000,false,,4.0000,3.0000,,,1301.0000,1301.0000,,,,,06037,,3.0000,,,,2,34193500.0000,-118538000.0000,71250.0000,1.0000,,,,1,010C,266,LARD2,060371310.203013,12447,3101,40548,96364,0.0000,,,,1.0000,,,1979.0000,,,53016.0000,83184.0000,2015.0000,30168.0000,1052.1200,,,60371310203013
12430084,0.0109,"Sunday, February 07, 2016",,,,1.0000,2.0000,false,,7.0000,1.0000,,,1476.0000,1476.0000,,,,,06037,,1.0000,,,,7,33841052.0000,-118102224.0000,5114.0000,,,,,,0100,261,LKR1YY,060375710.006001,12292,3101,,96213,0.0000,,,,1.0000,,,1950.0000,,,45506.0000,66486.0000,2015.0000,20980.0000,1209.9500,,,60375710006001
14188765,-0.1143,"Sunday, February 07, 2016",,,,0.0000,0.0000,false,,,,,,4321.0000,,,,,4321.0000,06059,,,0.0000,0.0000,,,33865624.0000,-117857584.0000,9869.0000,,,,,,96,248,,060590117.141024,16764,1286,274765,97025,0.0000,,,,4.0000,,,1972.0000,2.0000,,214487.0000,501378.0000,2015.0000,286891.0000,6478.4199,,,60590117141024
10906341,0.0344,"Sunday, February 07, 2016",1,,,2.0000,2.0000,false,,4.0000,2.0000,,,1061.0000,1061.0000,,,,,06037,,2.0000,,,,2,34150800.0000,-118412000.0000,40655.0000,1.0000,,,,1,010C,266,LAR3,060371434.002010,12447,3101,47880,96449,0.0000,,,,1.0000,,,1971.0000,,,116991.0000,397791.0000,2015.0000,280800.0000,4823.2300,,,60371434002010
12470618,0.1053,"Sunday, February 07, 2016",1,,,2.0000,4.0000,true,,7.0000,2.0000,,,1658.0000,1658.0000,,,,,06037,,2.0000,,,,2,33842888.0000,-118158256.0000,5100.0000,,,,,,0100,261,LKR1,060375714.001008,12292,3101,,96212,0.0000,,,,1.0000,,,1952.0000,,,147134.0000,351938.0000,2015.0000,204804.0000,4487.6099,,,60375714001008
14671482,0.0315,"Sunday, February 07, 2016",,,,2.5000,2.0000,false,,,2.5000,,,1458.0000,1458.0000,,,,,06059,,2.0000,2.0000,0.0000,,,33585312.0000,-117720936.0000,2618.0000,,,,,,34,266,,060590626.363003,37086,1286,,96974,0.0000,,1.0000,,,,,1989.0000,,,149875.0000,444711.0000,2015.0000,294836.0000,4467.8599,,,60590626363003
11855140,0.0080,"Sunday, February 07, 2016",,,,2.0000,3.0000,false,,7.0000,2.0000,,,1568.0000,1568.0000,,,,,06037,,2.0000,,,,2,34043864.0000,-118122776.0000,7475.0000,,,,,,0100,261,MPR1YY,060374828.001010,6021,3101,,96497,0.0000,,,,1.0000,,,1954.0000,,,46486.0000,76037.0000,2015.0000,29551.0000,1258.5699,,,60374828001010
